,country,prior_programming_experience,weeks_in_course,hours_spent_learning_per_week,practice_problems_solved,projects_completed,tutorial_videos_watched,uses_kaggle,participates_in_discussion_forums,debugging_sessions_per_week,self_reported_confidence_python,final_exam_score,passed_exam,age_group
820,6,2,0.8571428571428571,0.3742690058479532,0.6153846153846154,0.2222222222222222,0.47727272727272735,1.0,0.0,0.4117647058823529,0.2222222222222222,0.509,0.0,0.0
821,9,3,1.0,0.6081871345029239,0.6153846153846154,0.1111111111111111,0.6136363636363635,1.0,1.0,0.4117647058823529,0.6666666666666665,0.527,0.0,3.5
822,7,1,0.21428571428571427,0.43859649122807015,0.5576923076923077,0.0,0.75,1.0,0.0,0.1764705882352941,0.4444444444444445,0.358,0.0,1.0
823,3,1,0.5,0.5321637426900584,0.5192307692307692,0.1111111111111111,0.3181818181818182,1.0,0.0,0.3529411764705882,0.7777777777777777,0.527,0.0,3.5
824,4,1,0.5,0.5906432748538011,0.5384615384615385,0.3333333333333333,0.15909090909090912,0.0,1.0,0.23529411764705882,0.6666666666666665,0.465,0.0,3.5
825,4,3,0.7142857142857143,0.47953216374269,0.32692307692307687,0.1111111111111111,0.47727272727272735,0.0,1.0,0.5294117647058824,0.6666666666666665,0.275,0.0,1.0
826,6,1,0.0,0.239766081871345,0.34615384615384626,0.2222222222222222,0.47727272727272735,0.0,1.0,0.4117647058823529,0.0,0.20600000000000002,0.0,3.5
827,0,1,0.07142857142857142,0.1695906432748538,0.42307692307692313,0.0,0.29545454545454547,0.0,1.0,0.29411764705882354,0.0,0.085,0.0,0.0
828,8,2,0.2857142857142857,0.4327485380116959,0.42307692307692313,0.2222222222222222,0.5681818181818181,0.0,1.0,0.11764705882352941,0.5555555555555556,0.527,0.0,1.0
829,7,2,0.5714285714285714,0.38011695906432746,0.4423076923076923,0.4444444444444444,0.4318181818181818,1.0,0.0,0.23529411764705882,0.7777777777777777,0.617,1.0,2.0
830,2,1,0.6428571428571428,0.4269005847953216,0.42307692307692313,0.1111111111111111,0.47727272727272735,0.0,1.0,0.23529411764705882,0.2222222222222222,0.42100000000000004,0.0,1.0
831,3,3,0.7142857142857143,0.4093567251461988,0.7692307692307692,0.2222222222222222,0.45454545454545453,0.0,0.0,0.058823529411764705,0.7777777777777777,0.28,0.0,0.0
832,5,3,0.7857142857142857,0.8654970760233918,0.7307692307692308,0.2222222222222222,0.5909090909090908,0.0,0.0,0.5882352941176471,0.7777777777777777,0.6,1.0,3.0
833,2,3,0.8571428571428571,0.17543859649122806,0.5,0.1111111111111111,0.3863636363636364,0.0,0.0,0.29411764705882354,0.0,0.011000000000000001,0.0,1.0
834,8,3,0.7142857142857143,0.05847953216374269,0.40384615384615397,0.4444444444444444,0.3181818181818182,0.0,1.0,0.4117647058823529,0.4444444444444445,0.24,0.0,0.0
835,3,1,0.4285714285714286,0.4678362573099415,0.5769230769230769,0.1111111111111111,0.5681818181818181,0.0,1.0,0.23529411764705882,0.8888888888888888,0.4,0.0,2.0
836,4,3,0.6428571428571428,0.34502923976608185,0.40384615384615397,0.1111111111111111,0.11363636363636359,1.0,0.0,0.3529411764705882,1.0,0.34500000000000003,0.0,2.0
837,5,3,0.2857142857142857,0.4619883040935672,0.7115384615384615,0.1111111111111111,0.7045454545454546,0.0,0.0,0.11764705882352941,1.0,0.47100000000000003,0.0,0.0
838,0,3,0.0,0.5146198830409356,0.5384615384615385,0.3333333333333333,0.6363636363636362,0.0,1.0,0.47058823529411764,0.2222222222222222,0.27899999999999997,0.0,2.0
839,7,3,1.0,0.6374269005847953,0.34615384615384626,0.3333333333333333,0.47727272727272735,0.0,0.0,0.23529411764705882,0.8888888888888888,0.479,0.0,0.0
840,0,3,1.0,0.14619883040935672,0.5384615384615385,0.3333333333333333,0.5227272727272727,1.0,1.0,0.1764705882352941,0.8888888888888888,0.455,0.0,3.0
841,9,3,0.3571428571428571,0.30994152046783624,0.5192307692307692,0.4444444444444444,0.47727272727272735,1.0,0.0,0.23529411764705882,0.0,0.209,0.0,2.0
842,6,1,0.7857142857142857,0.48538011695906436,0.653846153846154,0.2222222222222222,0.3181818181818182,1.0,0.0,0.29411764705882354,0.1111111111111111,0.547,0.0,3.5
843,3,1,0.5,0.543859649122807,0.3076923076923077,0.3333333333333333,0.5681818181818181,1.0,0.0,0.1764705882352941,0.2222222222222222,0.461,0.0,0.0
844,0,3,0.4285714285714286,0.7953216374269005,0.5961538461538463,0.0,0.45454545454545453,0.0,0.0,0.23529411764705882,0.3333333333333333,0.305,0.0,3.5
845,2,1,0.07142857142857142,0.5789473684210527,0.6153846153846154,0.2222222222222222,0.5681818181818181,0.0,1.0,0.1764705882352941,0.4444444444444445,0.47700000000000004,0.0,1.0
846,6,3,0.7857142857142857,0.39766081871345027,0.34615384615384626,0.1111111111111111,0.5227272727272727,0.0,1.0,0.1764705882352941,0.4444444444444445,0.188,0.0,0.0
847,0,3,0.2857142857142857,0.25146198830409355,0.5384615384615385,0.1111111111111111,0.47727272727272735,1.0,0.0,0.4117647058823529,1.0,0.20600000000000002,0.0,3.0
848,1,3,0.9285714285714286,0.30994152046783624,0.5192307692307692,0.0,0.3636363636363637,0.0,1.0,0.29411764705882354,0.4444444444444445,0.121,0.0,0.0
849,9,1,0.7142857142857143,0.30409356725146197,0.48076923076923084,0.1111111111111111,0.47727272727272735,1.0,1.0,0.3529411764705882,0.2222222222222222,0.521,0.0,3.0
850,8,1,0.21428571428571427,0.5263157894736842,0.46153846153846145,0.2222222222222222,0.29545454545454547,0.0,0.0,0.5294117647058824,0.5555555555555556,0.37,0.0,1.0
851,7,3,0.5714285714285714,0.45614035087719296,0.5769230769230769,0.4444444444444444,0.47727272727272735,0.0,1.0,0.4117647058823529,0.3333333333333333,0.41500000000000004,0.0,3.0
852,9,3,0.6428571428571428,0.17543859649122806,0.3846153846153846,0.5555555555555556,0.45454545454545453,0.0,1.0,0.3529411764705882,0.8888888888888888,0.383,0.0,2.0
853,6,2,0.0,0.3333333333333333,0.5769230769230769,0.1111111111111111,0.4090909090909091,1.0,0.0,0.47058823529411764,0.1111111111111111,0.449,0.0,3.5
854,1,3,0.7857142857142857,0.5614035087719298,0.4423076923076923,0.2222222222222222,0.3636363636363637,0.0,0.0,0.1764705882352941,0.0,0.165,0.0,0.0
855,3,3,0.3571428571428571,0.47368421052631576,0.34615384615384626,0.2222222222222222,0.659090909090909,1.0,1.0,0.4117647058823529,0.6666666666666665,0.23800000000000002,0.0,3.5
856,2,2,0.14285714285714285,0.5087719298245613,0.5384615384615385,0.2222222222222222,0.5,0.0,1.0,0.29411764705882354,0.8888888888888888,0.6779999999999999,1.0,0.0
857,7,2,0.7142857142857143,0.47368421052631576,0.42307692307692313,0.0,0.4318181818181818,0.0,0.0,0.5882352941176471,1.0,0.517,0.0,0.0
858,7,1,0.5714285714285714,0.695906432748538,0.5192307692307692,0.3333333333333333,0.45454545454545453,0.0,0.0,0.29411764705882354,0.8888888888888888,0.634,1.0,1.0
859,9,1,0.2857142857142857,0.4502923976608187,0.4423076923076923,0.2222222222222222,0.6136363636363635,0.0,0.0,0.47058823529411764,0.2222222222222222,0.35200000000000004,0.0,2.0
860,6,3,0.8571428571428571,0.3391812865497076,0.6923076923076923,0.1111111111111111,0.45454545454545453,0.0,0.0,0.6176470588235293,0.0,0.245,0.0,2.0
861,3,3,0.3571428571428571,0.25146198830409355,0.28846153846153844,0.4444444444444444,0.5681818181818181,0.0,0.0,0.23529411764705882,0.8888888888888888,0.326,0.0,2.0
862,4,1,0.7142857142857143,0.4502923976608187,0.653846153846154,0.0,0.5909090909090908,0.0,0.0,0.23529411764705882,0.6666666666666665,0.41100000000000003,0.0,2.0
863,1,3,0.5714285714285714,0.0,0.6730769230769231,0.4444444444444444,0.5454545454545454,1.0,0.0,0.29411764705882354,0.7777777777777777,0.354,0.0,3.5
864,4,1,0.5714285714285714,0.3742690058479532,0.32692307692307687,0.4444444444444444,0.6818181818181819,0.0,1.0,0.23529411764705882,0.5555555555555556,0.499,0.0,0.0
865,2,0,0.5,0.3742690058479532,0.5576923076923077,0.1111111111111111,0.3863636363636364,0.0,0.0,0.29411764705882354,1.0,0.593,0.0,0.0
866,3,0,0.5714285714285714,0.1695906432748538,0.653846153846154,0.1111111111111111,0.4090909090909091,1.0,0.0,0.29411764705882354,0.5555555555555556,0.627,1.0,3.5
867,3,3,0.21428571428571427,0.24561403508771928,0.6346153846153846,0.1111111111111111,0.6818181818181819,1.0,0.0,0.6176470588235293,0.3333333333333333,0.40700000000000003,0.0,2.0
868,1,1,0.3571428571428571,0.5497076023391813,0.6923076923076923,0.4444444444444444,0.5,0.0,0.0,0.23529411764705882,0.1111111111111111,0.5479999999999999,0.0,0.0
869,5,1,0.2857142857142857,0.4502923976608187,0.7884615384615385,0.0,0.3636363636363637,1.0,0.0,0.058823529411764705,0.0,0.09,0.0,2.0
870,4,2,0.2857142857142857,0.4269005847953216,0.34615384615384626,0.2222222222222222,0.4318181818181818,1.0,1.0,0.4117647058823529,0.5555555555555556,0.518,0.0,2.0
871,0,3,0.21428571428571427,0.4619883040935672,0.46153846153846145,0.2222222222222222,0.4090909090909091,0.0,0.0,0.29411764705882354,0.8888888888888888,0.331,0.0,3.0
872,7,3,0.07142857142857142,0.4269005847953216,0.3076923076923077,0.2222222222222222,0.4090909090909091,0.0,0.0,0.1764705882352941,1.0,0.284,0.0,1.0
873,5,3,0.7857142857142857,0.6257309941520467,0.3846153846153846,0.4444444444444444,0.659090909090909,0.0,1.0,0.1764705882352941,1.0,0.392,0.0,1.0
874,0,3,0.3571428571428571,0.4327485380116959,0.7307692307692308,0.4444444444444444,0.7045454545454546,0.0,1.0,0.1764705882352941,0.1111111111111111,0.304,0.0,3.5
875,6,3,0.5714285714285714,0.15204678362573099,0.42307692307692313,0.4444444444444444,0.25000000000000006,1.0,0.0,0.3529411764705882,0.0,0.203,0.0,0.0
876,1,2,0.7857142857142857,0.695906432748538,0.5,0.2222222222222222,0.4318181818181818,0.0,0.0,0.4117647058823529,0.0,0.588,0.0,2.0
877,6,1,0.0,0.47368421052631576,0.5384615384615385,0.4444444444444444,0.5454545454545454,0.0,1.0,0.3529411764705882,0.6666666666666665,0.589,0.0,0.0
878,7,3,0.9285714285714286,0.30409356725146197,0.653846153846154,0.3333333333333333,0.3863636363636364,1.0,1.0,0.47058823529411764,0.0,0.22399999999999998,0.0,2.0
879,8,1,0.4285714285714286,0.1871345029239766,0.7692307692307692,0.2222222222222222,0.3636363636363637,1.0,0.0,0.4117647058823529,0.8888888888888888,0.376,0.0,2.0
880,0,3,0.3571428571428571,0.47953216374269,0.5961538461538463,0.4444444444444444,0.7045454545454546,0.0,0.0,0.23529411764705882,0.8888888888888888,0.425,0.0,1.0
881,5,2,0.14285714285714285,0.38596491228070173,0.40384615384615397,0.2222222222222222,0.3636363636363637,1.0,0.0,0.23529411764705882,0.2222222222222222,0.443,0.0,2.0
882,0,0,0.0,0.6842105263157894,0.5961538461538463,0.2222222222222222,0.8181818181818181,1.0,0.0,0.29411764705882354,0.1111111111111111,0.765,1.0,3.5
883,0,0,0.8571428571428571,0.3508771929824561,0.6923076923076923,0.1111111111111111,0.659090909090909,1.0,0.0,0.1764705882352941,0.8888888888888888,0.5820000000000001,0.0,0.0
884,1,2,0.21428571428571427,0.2631578947368421,0.5576923076923077,0.2222222222222222,0.8181818181818181,0.0,1.0,0.23529411764705882,0.2222222222222222,0.489,0.0,0.0
885,6,3,1.0,0.567251461988304,0.3076923076923077,0.0,0.8181818181818181,0.0,0.0,0.11764705882352941,0.1111111111111111,0.153,0.0,1.0
886,4,3,0.9285714285714286,0.5730994152046783,0.48076923076923084,0.2222222222222222,0.47727272727272735,0.0,0.0,0.23529411764705882,0.3333333333333333,0.27,0.0,3.5
887,8,1,0.5714285714285714,0.43859649122807015,0.40384615384615397,0.1111111111111111,0.5681818181818181,0.0,1.0,0.23529411764705882,0.6666666666666665,0.44799999999999995,0.0,1.0
888,1,0,1.0,0.5263157894736842,0.34615384615384626,0.1111111111111111,0.4318181818181818,0.0,1.0,0.3529411764705882,0.3333333333333333,0.5720000000000001,0.0,1.0
889,2,3,0.07142857142857142,0.40350877192982454,0.7692307692307692,0.3333333333333333,0.7954545454545454,1.0,0.0,0.6176470588235293,0.7777777777777777,0.574,0.0,0.0
890,1,3,0.14285714285714285,0.4502923976608187,0.5192307692307692,0.3333333333333333,0.5227272727272727,0.0,1.0,0.23529411764705882,0.4444444444444445,0.40299999999999997,0.0,3.5
891,7,2,0.07142857142857142,0.6140350877192982,0.6730769230769231,0.2222222222222222,0.5454545454545454,0.0,0.0,0.058823529411764705,0.1111111111111111,0.493,0.0,2.0
892,8,3,0.9285714285714286,0.52046783625731,0.5192307692307692,0.3333333333333333,0.6818181818181819,1.0,0.0,0.11764705882352941,1.0,0.5810000000000001,0.0,0.0
893,3,1,0.07142857142857142,0.38011695906432746,0.46153846153846145,0.2222222222222222,0.659090909090909,0.0,1.0,0.4117647058823529,0.3333333333333333,0.263,0.0,2.0
894,2,1,0.6428571428571428,0.6491228070175438,0.6153846153846154,0.2222222222222222,0.22727272727272724,1.0,0.0,0.1764705882352941,0.6666666666666665,0.6729999999999999,1.0,2.0
895,9,3,0.7142857142857143,0.0,0.5769230769230769,0.1111111111111111,0.5,1.0,1.0,0.3529411764705882,0.0,0.19100000000000003,0.0,2.0
896,1,3,0.7142857142857143,0.7719298245614035,0.6730769230769231,0.2222222222222222,0.3863636363636364,1.0,0.0,0.23529411764705882,0.6666666666666665,0.389,0.0,1.0
897,0,2,0.5,0.1111111111111111,0.48076923076923084,0.0,0.3863636363636364,0.0,0.0,0.11764705882352941,0.2222222222222222,0.244,0.0,0.0
898,4,1,0.14285714285714285,0.2982456140350877,0.46153846153846145,0.1111111111111111,0.4318181818181818,1.0,1.0,0.3529411764705882,0.6666666666666665,0.321,0.0,2.0
899,3,0,0.4285714285714286,0.40350877192982454,0.46153846153846145,0.2222222222222222,0.4318181818181818,1.0,0.0,0.4117647058823529,0.2222222222222222,0.584,0.0,1.0
900,1,3,0.5,0.38596491228070173,0.46153846153846145,0.1111111111111111,0.5454545454545454,1.0,0.0,0.1764705882352941,0.7777777777777777,0.391,0.0,0.0
901,1,3,0.14285714285714285,0.5847953216374269,0.5,0.1111111111111111,0.3409090909090909,1.0,1.0,0.29411764705882354,0.3333333333333333,0.304,0.0,2.0
902,5,2,0.07142857142857142,0.2222222222222222,0.32692307692307687,0.3333333333333333,0.45454545454545453,0.0,0.0,0.3529411764705882,0.0,0.24800000000000003,0.0,3.0
903,5,1,0.8571428571428571,0.45614035087719296,0.6730769230769231,0.3333333333333333,0.45454545454545453,0.0,0.0,0.5294117647058824,0.0,0.514,0.0,0.0
904,3,3,0.8571428571428571,0.30994152046783624,0.5576923076923077,0.3333333333333333,0.5,1.0,1.0,0.3529411764705882,0.3333333333333333,0.342,0.0,2.0
905,6,2,0.5,0.4619883040935672,0.3076923076923077,0.2222222222222222,0.7272727272727273,1.0,0.0,0.3529411764705882,0.8888888888888888,0.535,0.0,3.5
906,5,3,0.14285714285714285,0.39766081871345027,0.42307692307692313,0.4444444444444444,0.3181818181818182,1.0,1.0,0.1764705882352941,0.4444444444444445,0.49100000000000005,0.0,3.5
907,0,3,0.4285714285714286,0.4269005847953216,0.6346153846153846,0.2222222222222222,0.4318181818181818,0.0,1.0,0.23529411764705882,0.4444444444444445,0.363,0.0,3.0
908,2,3,0.7857142857142857,0.3157894736842105,0.7115384615384615,0.2222222222222222,0.22727272727272724,0.0,0.0,0.3529411764705882,0.2222222222222222,0.20199999999999999,0.0,3.5
909,9,1,0.0,0.3216374269005848,0.5961538461538463,0.1111111111111111,0.6136363636363635,0.0,0.0,0.1764705882352941,0.4444444444444445,0.363,0.0,3.5
910,8,1,0.9285714285714286,0.4619883040935672,0.5384615384615385,0.1111111111111111,0.5681818181818181,1.0,1.0,0.23529411764705882,0.6666666666666665,0.5750000000000001,0.0,0.0
911,9,1,1.0,0.5730994152046783,0.48076923076923084,0.1111111111111111,0.6818181818181819,1.0,0.0,0.29411764705882354,0.2222222222222222,0.47600000000000003,0.0,1.0
912,9,2,0.7857142857142857,0.30409356725146197,0.5961538461538463,0.1111111111111111,0.4090909090909091,0.0,1.0,0.4117647058823529,0.4444444444444445,0.37,0.0,2.0
913,8,0,0.3571428571428571,0.2573099415204678,0.8269230769230769,0.1111111111111111,0.4318181818181818,1.0,0.0,0.3529411764705882,0.2222222222222222,0.514,0.0,2.0
914,5,3,0.7857142857142857,0.5146198830409356,0.5192307692307692,0.3333333333333333,0.5454545454545454,0.0,0.0,0.47058823529411764,0.0,0.154,0.0,2.0
915,3,3,0.7857142857142857,0.40350877192982454,0.5384615384615385,0.2222222222222222,0.6818181818181819,0.0,0.0,0.29411764705882354,0.5555555555555556,0.284,0.0,1.0
916,8,3,0.8571428571428571,0.5555555555555556,0.5769230769230769,0.0,0.47727272727272735,0.0,1.0,0.1764705882352941,0.2222222222222222,0.066,0.0,2.0
917,7,3,0.5714285714285714,0.25146198830409355,0.653846153846154,0.2222222222222222,0.5454545454545454,1.0,0.0,0.29411764705882354,0.1111111111111111,0.22399999999999998,0.0,1.0
918,6,1,0.7857142857142857,0.09941520467836257,0.40384615384615397,0.1111111111111111,0.27272727272727276,1.0,1.0,0.1764705882352941,0.2222222222222222,0.298,0.0,2.0
919,2,2,0.14285714285714285,0.3157894736842105,0.48076923076923084,0.2222222222222222,0.27272727272727276,0.0,1.0,0.23529411764705882,0.4444444444444445,0.479,0.0,2.0
920,4,2,0.9285714285714286,0.27485380116959063,0.5,0.2222222222222222,0.3181818181818182,0.0,0.0,0.058823529411764705,0.4444444444444445,0.337,0.0,2.0
921,5,3,0.4285714285714286,0.39766081871345027,0.42307692307692313,0.4444444444444444,0.659090909090909,1.0,0.0,0.1764705882352941,0.8888888888888888,0.42600000000000005,0.0,1.0
922,6,3,0.8571428571428571,0.2982456140350877,0.4423076923076923,0.5555555555555556,0.47727272727272735,0.0,0.0,0.11764705882352941,0.8888888888888888,0.413,0.0,2.0
923,8,1,0.3571428571428571,0.5380116959064327,0.42307692307692313,0.1111111111111111,0.47727272727272735,1.0,1.0,0.23529411764705882,0.1111111111111111,0.46799999999999997,0.0,3.5
924,7,3,0.5,0.3567251461988304,0.5576923076923077,0.0,0.4318181818181818,1.0,1.0,0.23529411764705882,0.5555555555555556,0.177,0.0,1.0
925,4,1,0.14285714285714285,0.43859649122807015,0.5961538461538463,0.1111111111111111,0.29545454545454547,0.0,0.0,0.1764705882352941,0.8888888888888888,0.478,0.0,3.0
926,2,0,0.14285714285714285,0.43859649122807015,0.46153846153846145,0.4444444444444444,0.3409090909090909,0.0,0.0,0.058823529411764705,0.8888888888888888,0.653,1.0,0.0
927,2,1,0.21428571428571427,0.4444444444444444,0.3846153846153846,0.2222222222222222,0.6136363636363635,0.0,0.0,0.23529411764705882,0.5555555555555556,0.349,0.0,3.5
928,5,2,0.14285714285714285,0.40350877192982454,0.6923076923076923,0.1111111111111111,0.3409090909090909,0.0,0.0,0.11764705882352941,0.0,0.512,0.0,0.0
929,8,1,0.5714285714285714,0.49707602339181284,0.46153846153846145,0.1111111111111111,0.3409090909090909,1.0,1.0,0.1764705882352941,0.0,0.51,0.0,2.0
930,6,3,0.7142857142857143,0.26900584795321636,0.17307692307692313,0.4444444444444444,0.3636363636363637,0.0,0.0,0.058823529411764705,0.8888888888888888,0.22899999999999998,0.0,2.0
931,3,1,0.21428571428571427,0.6549707602339181,0.46153846153846145,0.2222222222222222,0.3863636363636364,1.0,0.0,0.29411764705882354,0.2222222222222222,0.5760000000000001,0.0,0.0
932,6,3,0.3571428571428571,0.3684210526315789,0.42307692307692313,0.1111111111111111,0.25000000000000006,0.0,1.0,0.3529411764705882,0.4444444444444445,0.273,0.0,2.0
933,6,3,0.5,0.18128654970760233,0.5,0.2222222222222222,0.4090909090909091,1.0,0.0,0.47058823529411764,0.5555555555555556,0.21,0.0,2.0
934,2,1,0.7142857142857143,0.4444444444444444,0.6153846153846154,0.2222222222222222,0.22727272727272724,0.0,0.0,0.29411764705882354,0.0,0.353,0.0,1.0
935,3,2,0.8571428571428571,0.2573099415204678,0.5,0.5555555555555556,0.3181818181818182,1.0,0.0,0.1764705882352941,0.0,0.5760000000000001,0.0,0.0
936,3,3,0.5,0.5263157894736842,0.23076923076923073,0.3333333333333333,0.3409090909090909,1.0,1.0,0.4117647058823529,0.3333333333333333,0.40399999999999997,0.0,1.0
937,5,1,1.0,0.7953216374269005,0.7307692307692308,0.4444444444444444,0.4318181818181818,0.0,0.0,0.4117647058823529,0.5555555555555556,0.8059999999999999,1.0,3.5
938,4,2,0.2857142857142857,0.26900584795321636,0.3846153846153846,0.1111111111111111,0.4090909090909091,0.0,0.0,0.23529411764705882,0.7777777777777777,0.379,0.0,3.5
939,1,2,0.2857142857142857,0.4678362573099415,0.5,0.2222222222222222,0.3636363636363637,1.0,0.0,0.23529411764705882,0.6666666666666665,0.664,1.0,1.0
940,9,2,0.3571428571428571,0.09941520467836257,0.4423076923076923,0.2222222222222222,0.4318181818181818,0.0,0.0,0.29411764705882354,0.1111111111111111,0.41000000000000003,0.0,3.5
941,9,3,0.6428571428571428,0.49122807017543857,0.5961538461538463,0.0,0.25000000000000006,0.0,0.0,0.23529411764705882,0.3333333333333333,0.312,0.0,0.0
942,2,0,0.4285714285714286,0.25146198830409355,0.5384615384615385,0.1111111111111111,0.3863636363636364,1.0,0.0,0.23529411764705882,0.4444444444444445,0.519,0.0,3.0
943,1,3,0.8571428571428571,0.2982456140350877,0.48076923076923084,0.0,0.29545454545454547,0.0,0.0,0.29411764705882354,0.7777777777777777,0.27399999999999997,0.0,1.0
944,4,1,0.8571428571428571,0.21637426900584794,0.25,0.3333333333333333,0.3863636363636364,0.0,0.0,0.23529411764705882,0.6666666666666665,0.485,0.0,2.0
945,1,3,0.6428571428571428,0.5380116959064327,0.40384615384615397,0.3333333333333333,0.45454545454545453,1.0,0.0,0.058823529411764705,0.3333333333333333,0.349,0.0,2.0
946,5,1,0.9285714285714286,0.5847953216374269,0.7307692307692308,0.1111111111111111,0.5,1.0,1.0,0.29411764705882354,0.7777777777777777,0.5860000000000001,0.0,2.0
947,6,3,0.4285714285714286,0.4152046783625731,0.7307692307692308,0.0,0.4318181818181818,0.0,1.0,0.1764705882352941,0.7777777777777777,0.277,0.0,1.0
948,2,1,0.8571428571428571,0.2573099415204678,0.5,0.1111111111111111,0.6363636363636362,0.0,0.0,0.3529411764705882,0.3333333333333333,0.38,0.0,1.0
949,3,3,0.21428571428571427,0.6900584795321637,0.6153846153846154,0.2222222222222222,0.25000000000000006,1.0,0.0,0.4117647058823529,0.1111111111111111,0.459,0.0,3.5
950,2,3,0.3571428571428571,0.27485380116959063,0.3653846153846154,0.1111111111111111,0.4318181818181818,0.0,0.0,0.1764705882352941,0.2222222222222222,0.157,0.0,1.0
951,9,1,0.4285714285714286,0.029239766081871343,0.48076923076923084,0.0,0.47727272727272735,1.0,0.0,0.23529411764705882,0.4444444444444445,0.26,0.0,0.0
952,4,2,0.2857142857142857,0.49122807017543857,0.3076923076923077,0.2222222222222222,0.3181818181818182,0.0,0.0,0.29411764705882354,0.0,0.396,0.0,0.0
953,1,0,0.2857142857142857,0.21637426900584794,0.6730769230769231,0.5555555555555556,0.4318181818181818,1.0,0.0,0.29411764705882354,0.4444444444444445,0.68,1.0,2.0
954,4,3,0.07142857142857142,0.5847953216374269,0.6730769230769231,0.0,0.3863636363636364,0.0,0.0,0.29411764705882354,0.3333333333333333,0.155,0.0,3.5
955,5,2,0.4285714285714286,0.34502923976608185,0.3076923076923077,0.2222222222222222,0.4318181818181818,1.0,1.0,0.29411764705882354,0.4444444444444445,0.6809999999999999,1.0,3.5
956,2,1,0.7857142857142857,0.5146198830409356,0.46153846153846145,0.3333333333333333,0.5681818181818181,0.0,0.0,0.1764705882352941,0.0,0.37700000000000006,0.0,1.0
957,8,3,0.3571428571428571,0.6549707602339181,0.6153846153846154,0.2222222222222222,0.4090909090909091,0.0,1.0,0.29411764705882354,1.0,0.534,0.0,1.0
958,2,3,0.7142857142857143,0.19883040935672514,0.7884615384615385,0.2222222222222222,0.5909090909090908,0.0,1.0,0.1764705882352941,0.6666666666666665,0.20600000000000002,0.0,0.0
959,3,1,0.0,0.30994152046783624,0.34615384615384626,0.2222222222222222,0.5227272727272727,0.0,1.0,0.23529411764705882,1.0,0.41500000000000004,0.0,1.0
960,2,0,0.21428571428571427,0.39766081871345027,0.2692307692307693,0.2222222222222222,0.5681818181818181,0.0,1.0,0.4117647058823529,0.8888888888888888,0.598,0.0,0.0
961,7,1,0.14285714285714285,0.6783625730994152,0.34615384615384626,0.3333333333333333,0.6136363636363635,1.0,0.0,0.29411764705882354,0.4444444444444445,0.495,0.0,0.0
962,5,1,0.7857142857142857,0.29239766081871343,0.2692307692307693,0.1111111111111111,0.5227272727272727,1.0,0.0,0.29411764705882354,0.2222222222222222,0.295,0.0,1.0
963,0,1,1.0,0.30409356725146197,0.5576923076923077,0.6666666666666666,0.7954545454545454,0.0,0.0,0.11764705882352941,0.8888888888888888,0.639,1.0,2.0
964,5,3,0.14285714285714285,0.49122807017543857,0.5769230769230769,0.2222222222222222,0.25000000000000006,0.0,0.0,0.3529411764705882,0.5555555555555556,0.327,0.0,0.0
965,1,2,0.4285714285714286,0.30994152046783624,0.2692307692307693,0.4444444444444444,0.5454545454545454,1.0,0.0,0.11764705882352941,0.5555555555555556,0.502,0.0,2.0
966,0,2,0.7142857142857143,0.43859649122807015,0.28846153846153844,0.1111111111111111,0.5909090909090908,0.0,1.0,0.058823529411764705,1.0,0.529,0.0,3.5
967,1,3,0.7857142857142857,0.13450292397660818,0.5961538461538463,0.2222222222222222,0.5454545454545454,0.0,0.0,0.23529411764705882,1.0,0.337,0.0,3.5
968,1,2,0.6428571428571428,0.7953216374269005,0.5192307692307692,0.1111111111111111,0.5227272727272727,0.0,0.0,0.29411764705882354,0.2222222222222222,0.684,1.0,2.0
969,3,3,0.21428571428571427,0.17543859649122806,0.3653846153846154,0.2222222222222222,0.5681818181818181,0.0,1.0,0.3529411764705882,0.0,0.18600000000000003,0.0,3.5
970,3,0,1.0,0.3508771929824561,0.6153846153846154,0.1111111111111111,0.3863636363636364,0.0,0.0,0.47058823529411764,0.3333333333333333,0.603,1.0,1.0
971,6,1,0.7857142857142857,0.40350877192982454,0.5576923076923077,0.6666666666666666,0.659090909090909,1.0,0.0,0.29411764705882354,0.3333333333333333,0.626,1.0,2.0
972,9,3,0.5,0.7426900584795321,0.5,0.2222222222222222,0.47727272727272735,0.0,0.0,0.5294117647058824,0.2222222222222222,0.331,0.0,3.5
973,6,1,0.7142857142857143,0.17543859649122806,0.3653846153846154,0.0,0.4318181818181818,1.0,1.0,0.11764705882352941,0.4444444444444445,0.242,0.0,1.0
974,6,1,0.5714285714285714,0.7602339181286549,0.6730769230769231,0.1111111111111111,0.47727272727272735,0.0,1.0,0.1764705882352941,0.8888888888888888,0.61,1.0,0.0
975,9,3,0.14285714285714285,0.543859649122807,0.5,0.4444444444444444,0.45454545454545453,0.0,1.0,0.1764705882352941,0.8888888888888888,0.5579999999999999,0.0,1.0
976,8,1,0.2857142857142857,0.48538011695906436,0.4423076923076923,0.3333333333333333,0.3863636363636364,0.0,0.0,0.3529411764705882,0.7777777777777777,0.47700000000000004,0.0,0.0
977,0,1,0.21428571428571427,0.23391812865497075,0.6346153846153846,0.0,0.3863636363636364,1.0,1.0,0.6176470588235293,1.0,0.38799999999999996,0.0,1.0
978,4,2,0.9285714285714286,0.5087719298245613,0.46153846153846145,0.1111111111111111,0.25000000000000006,0.0,0.0,0.23529411764705882,0.5555555555555556,0.354,0.0,3.0
